date_only,post_count,vader_mean,vader_std,vader_max_pos,vader_max_neg,finbert_mean,finbert_std,caps_ratio_mean,exclamation_mean,exclamation_max,max_engagement,mean_word_count,topic_trade,topic_fed,topic_energy,topic_tax,topic_sanctions,topic_market_direct,topic_immigration,topic_geopolitics,post_count_premarket,vader_mean_premarket,vader_std_premarket,vader_max_pos_premarket,vader_max_neg_premarket,finbert_mean_premarket,finbert_std_premarket,caps_ratio_mean_premarket,exclamation_mean_premarket,exclamation_max_premarket,max_engagement_premarket,mean_word_count_premarket,topic_trade_premarket,topic_fed_premarket,topic_energy_premarket,topic_tax_premarket,topic_sanctions_premarket,topic_market_direct_premarket,topic_immigration_premarket,topic_geopolitics_premarket,vader_3d_rolling,vader_7d_rolling,vader_momentum,emb_diversity,dominant_cluster,novelty_score
2018-07-30,13,0.6433923076923077,0.3630618070924437,0.9683,-0.25,0.19073832364609608,0.27754427304051976,0.15686917831538935,0.8461538461538461,2,11.745401334424907,23.23076923076923,1,1,0,1,0,0,1,1,1.0,0.5707,,0.5707,0.5707,0.10264377575367689,,0.14457831325301204,1.0,1.0,11.733192884178937,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21868076923076937,0.37119717490842496,0.4247115384615383,0.041087884,cluster_13,0.18217629194259644
2018-07-31,15,0.44824,0.518673954563806,0.9746,-0.4834,0.02713206286231677,0.396286345684751,0.09501722838418378,0.9333333333333333,2,11.647814685329294,32.93333333333333,1,0,0,1,0,1,1,1,8.0,0.4047625,0.557627845527053,0.8997,-0.4834,0.08665341627784073,0.45302091713102777,0.07815242052130908,1.125,2.0,11.583132266013127,36.875,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3680941025641027,0.3628743177655678,0.08014589743589734,0.043664988,cluster_13,0.19419455528259277
2018-08-01,13,0.06906923076923077,0.724586383606325,0.9669,-0.9605,-0.15939719688433868,0.5989180945011553,0.09821510290474104,0.46153846153846156,1,11.55129966608712,36.53846153846154,0,0,1,0,1,1,1,1,4.0,-0.118725,0.8696042179252199,0.7783,-0.9605,-0.40587743860669434,0.36716273068841926,0.10149545643980575,0.5,1.0,11.55129966608712,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3869005128205129,0.29029468406593406,-0.31783128205128214,0.041631643,cluster_15,0.22732019424438477
2018-08-02,12,0.4136333333333333,0.7398792190539473,0.9546,-0.9027,0.06901765358634293,0.4605411720019307,0.1204659919922066,1.0833333333333333,2,11.946641076504449,38.916666666666664,1,0,0,1,1,0,1,1,2.0,-0.71345,0.24373970747500293,-0.5411,-0.8858,-0.6663708821870387,0.3742382031247486,0.0678619341049137,1.0,1.0,11.5980659262213,44.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31031418803418814,0.27866658882783885,0.10331914529914515,0.041828196,elections,0.1860358715057373
2018-08-03,12,0.5052333333333333,0.43041809554164545,0.9592,-0.2732,0.09551216553275783,0.21014120967225156,0.11797462903798196,0.75,1,12.18336169315357,29.0,1,0,0,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0.32931196581196587,0.298888315018315,0.17592136752136744,0.042738546,praise_thanks,0.1716579794883728
2018-08-04,12,0.22291666666666668,0.6300399263442585,0.8832,-0.9134,-0.09570735367015004,0.3543822246875867,0.12146445265871181,0.8333333333333334,2,11.42197178183888,31.916666666666668,1,0,0,1,1,1,1,1,2.0,-0.08915000000000001,1.1656655287860236,0.7351,-0.9134,-0.05959259159862995,0.12172163422525457,0.0745629219317985,0.5,1.0,11.315145033113728,48.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3805944444444445,0.3307335531135531,-0.15767777777777783,0.04002051,elections,0.331035315990448
2018-08-05,8,-0.157775,0.8171665746433132,0.8957,-0.9162,-0.04706184146925807,0.5800290263649148,0.05435723883887401,1.0,2,11.860196328833666,48.0,1,0,0,1,1,1,0,1,6.0,-0.20831666666666668,0.7998704880583273,0.8957,-0.9162,-0.0988006607318918,0.4955554167352906,0.061841830753124126,1.0,2.0,11.810582620444087,48.333333333333336,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.19012500000000007,0.3063871245421246,-0.3479000000000001,0.040216327,cluster_15,0.3050941824913025
2018-08-06,10,0.31796,0.6351975636673121,0.9774,-0.847,0.01817203676328063,0.26360070793821705,0.07468601112871165,1.5,3,11.533864700983884,47.3,1,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0.12770055555555562,0.25989679487179485,0.1902594444444444,0.03895772,cluster_13,0.28235703706741333
2018-08-07,7,0.6954,0.5481751514494858,0.9528,-0.5423,0.28983661492488216,0.37477570368051916,0.08019574482700031,0.5714285714285714,1,11.912835170364696,37.0,1,0,0,1,1,1,1,1,2.0,0.12485000000000002,0.9434925781372104,0.792,-0.5423,-0.05664948746562004,0.09761172709795005,0.10647021140294682,0.5,1.0,11.912835170364696,43.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2851950000000001,0.29520536630036626,0.41020499999999993,0.036864597,foreign_policy,0.36741822957992554
2018-08-08,6,0.5864833333333334,0.46285877075698445,0.951,0.0,0.1862859770966073,0.49011489701400984,0.2130920979628992,1.1666666666666667,2,11.993324870398084,25.0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,0.5332811111111112,0.3691216666666666,0.05320222222222215,0.039337855,elections,0.3470386266708374
2018-08-09,6,0.02224999999999998,0.583539396270723,0.5267,-0.9711,-0.2136914849591752,0.3897042187652852,0.07604938102006169,0.6666666666666666,2,11.947502673621841,39.166666666666664,0,0,0,1,0,1,1,1,1.0,-0.296,,-0.296,-0.296,-0.17179380729794502,,0.045871559633027525,0.0,0.0,11.593998410996708,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4347111111111112,0.3132097619047619,-0.4124611111111112,0.03831905,cluster_15,0.3247944116592407
2018-08-10,8,0.67555,0.29096316408979134,0.9381,0.0,-0.201045083347708,0.4439994742834291,0.055250537454437865,0.875,2,12.091262062755296,46.25,1,0,0,1,1,1,0,1,4.0,0.5719,0.38476769614924794,0.8316,0.0,-0.37968388199806213,0.3788193271131257,0.046204338325159126,1.0,2.0,12.091262062755296,43.25,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42809444444444456,0.33754071428571425,0.24745555555555543,0.041250873,praise_thanks,0.24827969074249268
2018-08-11,10,-0.23874999999999996,0.6654205892182444,0.9098,-0.9412,-0.24316758578643202,0.4483874208796931,0.11084131632240421,0.7,1,11.993454754584867,40.5,1,0,0,1,1,1,0,0,6.0,-0.37420000000000003,0.5592285507732951,0.5562,-0.9412,-0.3571741417981684,0.43780060385695224,0.09014725836269882,0.6666666666666666,1.0,11.993454754584867,45.666666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15301666666666675,0.27158833333333326,-0.3917666666666667,0.039609928,cluster_15,0.29845571517944336
2018-08-12,4,0.287825,0.7026371295578774,0.7096,-0.7574,-0.08266165386885405,0.7010702008708956,0.058889909614884356,1.0,2,11.696571144726315,44.25,0,0,0,0,0,1,0,0,4.0,0.287825,0.7026371295578774,0.7096,-0.7574,-0.08266165386885405,0.7010702008708956,0.058889909614884356,1.0,2.0,11.696571144726315,44.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24154166666666677,0.3352454761904761,0.04628333333333323,0.03669818,cluster_15,0.31197166442871094
2018-08-13,17,0.2046764705882353,0.7593621151412314,0.9688,-0.9379,-0.1237322639893083,0.5263390621859734,0.1099096336907352,0.8235294117647058,2,11.71201400038609,37.1764705882353,1,0,0,0,0,1,1,1,2.0,-0.55275,0.46704402897371466,-0.2225,-0.883,-0.8570033325813711,0.06765852491681197,0.05286272334327254,0.5,1.0,11.422880400090177,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08458382352941185,0.3190621148459384,0.12009264705882344,0.04342891,cluster_12,0.22798728942871094
2018-08-14,12,-0.36213333333333336,0.5447558808282565,0.7644,-0.908,-0.22425883170217276,0.23800518624052885,0.06477377465492226,0.5833333333333334,1,11.821864988301922,36.166666666666664,1,0,0,1,1,1,1,1,11.0,-0.3950545454545455,0.558684727487044,0.7644,-0.908,-0.25529909472573886,0.22269473026539072,0.06531470604066386,0.6363636363636364,1.0,11.821864988301922,38.63636363636363,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.04345604575163405,0.16798592436974788,-0.4055893790849674,0.03668231,cluster_15,0.27692461013793945
2018-08-15,22,0.3651,0.6903182033705629,0.979,-0.9785,0.08372019476849925,0.5417865248962412,0.10378992412435721,0.8636363636363636,2,11.83411000947601,36.86363636363637,1,0,0,1,1,1,1,1,11.0,0.6425818181818183,0.6506794492193246,0.979,-0.69,0.434030923569067,0.3801115033259024,0.05358467639769922,1.0909090909090908,2.0,11.462053134596472,39.45454545454545,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.06921437908496737,0.13635973389355738,0.2958856209150326,0.041379195,foreign_policy,0.14914512634277344
2018-08-16,16,0.2230625,0.6974097503142134,0.8858,-0.923,-0.23816343519138172,0.4392553048520206,0.1433127683879207,0.875,2,11.924538303664628,35.9375,1,1,0,1,0,1,0,1,2.0,0.769,0.16518014408517753,0.8858,0.6522,-0.03814524970948696,1.1507653317895605,0.3597222222222222,1.0,1.0,11.607007618331368,33.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07534305555555561,0.16504723389355738,0.1477194444444444,0.042334944,cluster_12,0.2107662558555603
2018-08-17,16,0.0565875,0.461323718408957,0.9184,-0.7118,-0.31229953322326764,0.41980849406782944,0.1207871959324793,0.75,2,11.551087926064577,37.4375,1,1,0,1,1,1,0,1,6.0,0.044816666666666664,0.5585684646188565,0.9184,-0.6476,-0.06042535820355018,0.5660100594181656,0.08485603734711887,0.6666666666666666,1.0,11.431596096570342,38.166666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.21491666666666673,0.07662401960784311,-0.15832916666666674,0.04269588,cluster_15,0.24080759286880493
2018-08-18,12,0.18975,0.6583449379107637,0.8748,-0.8307,-0.0163840022093306,0.4224687840246348,0.09461599129536984,0.5833333333333334,1,12.03952797654735,33.75,1,0,0,0,0,1,0,1,8.0,0.038300000000000015,0.7427825292198825,0.8748,-0.8307,-0.035474100965075195,0.5272630750616185,0.07154087955336841,0.5,1.0,11.800395014840685,33.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15646666666666673,0.1378383053221288,0.033283333333333276,0.043818843,cluster_12,0.24030303955078125
2018-08-19,6,-0.69075,0.4013068638834876,0.0328,-0.9745,-0.6026843416815003,0.26958527860166936,0.08629201843201444,1.1666666666666667,2,11.735380779503828,47.166666666666664,0,0,0,0,1,0,0,1,6.0,-0.69075,0.4013068638834876,0.0328,-0.9745,-0.6026843416815003,0.26958527860166936,0.08629201843201444,1.1666666666666667,2.0,11.735380779503828,47.166666666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.14813749999999992,-0.0019581232492997497,-0.5426125,0.033314407,cluster_15,0.2423166036605835
2018-08-20,13,-0.0996153846153846,0.8028850154766392,0.9611,-0.9825,-0.20728015727721727,0.3909836712594275,0.10226524228495275,0.8461538461538461,2,11.7183367243642,40.53846153846154,1,0,1,1,0,0,0,1,3.0,-0.9013,0.08471699947472171,-0.8074,-0.972,-0.549983928600947,0.3382148521413921,0.0722214760681568,1.0,2.0,11.520228731080348,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.20020512820512812,-0.04542838827838831,0.10058974358974351,0.04086053,cluster_15,0.13771086931228638
2018-08-21,11,0.2791727272727273,0.6091072353714231,0.9369,-0.7082,-0.09599816545166752,0.3982598768598937,0.16945680618843276,1.5454545454545454,4,11.669715515734417,26.272727272727273,0,0,0,1,0,0,1,1,5.0,-0.06380000000000004,0.7166622879711196,0.9339,-0.7082,-0.330971366353333,0.4549917190987692,0.0994815293938512,1.8,4.0,11.669715515734417,35.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.17039755244755236,0.046186763236763205,0.44957027972027963,0.040854543,cluster_13,0.2594722509384155
2018-08-22,15,0.12712666666666667,0.5240788346731634,0.7707,-0.6643,-0.13672702151040236,0.34549631556392957,0.10629186894048288,0.6,1,12.006779889162635,21.4,0,0,0,1,0,1,0,0,5.0,0.18444,0.6504374896944364,0.7707,-0.6643,-0.12335163503885269,0.5030153865706788,0.04634354311190923,1.0,1.0,11.99723256017541,30.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10222800310800319,0.012190572760572735,0.024898663558663478,0.04405315,cluster_14,0.21019011735916138
2018-08-23,8,0.106325,0.6485033951888214,0.8356,-0.8655,0.14598526270128787,0.23406082555728971,0.23033871116833718,0.625,1,11.735364768360073,14.375,0,0,0,1,0,1,1,0,1.0,0.0,,0.0,0.0,-0.0046287402510643005,,0.2727272727272727,0.0,0.0,11.031124520244854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17087479797979807,-0.004486212953712979,-0.06454979797979807,0.03954831,cluster_14,0.3093934655189514
2018-08-24,17,0.3562411764705883,0.5896163986640208,0.9129,-0.8439,0.14909356394234827,0.48470652319240726,0.09049424707236542,0.7647058823529411,2,12.220818390676014,29.058823529411764,1,1,0,1,1,1,1,1,6.0,-0.06886666666666665,0.7815426352200285,0.9129,-0.8439,-0.054536220617592335,0.5283731048328749,0.07433160451900357,0.8333333333333334,1.0,12.220818390676014,40.333333333333336,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.19656428104575174,0.03832145511351392,0.15967689542483654,0.043132544,elections,0.13685208559036255
2018-08-25,9,0.059688888888888875,0.6935589907218499,0.8268,-0.7616,-0.027222968224022124,0.38492003199150976,0.08748704448263052,0.8888888888888888,2,12.337100907936577,30.77777777777778,1,0,0,0,0,1,0,1,7.0,-0.13222857142857145,0.6670547771467391,0.7906,-0.7616,-0.09355951207024711,0.4168928357058004,0.0836589099072332,0.8571428571428571,2.0,12.026724663278051,35.142857142857146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17408502178649246,0.019741296383355183,-0.11439613289760359,0.04041558,cluster_15,0.18311113119125366
2018-08-26,4,0.1892,0.5288695932521236,0.5983,-0.5707,0.06731025199405849,0.7266053472921815,0.050974030240699165,0.75,1,12.16815787925693,29.75,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0.20171002178649244,0.14544843924049802,-0.012510021786492437,0.03428719,praise_thanks,0.3767682909965515
2018-08-27,9,0.6926222222222223,0.2982660338430182,0.9402,0.0,0.18355499559806454,0.485364441562985,0.11829327256035839,0.7777777777777778,1,11.977809762771013,28.22222222222222,1,0,0,1,0,1,1,1,3.0,0.7576333333333333,0.22967743322610812,0.8985,0.4926,-0.052095453875760235,0.8170984673854685,0.11784153235337717,1.0,1.0,11.977809762771013,27.333333333333332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3138370370370371,0.258625240217299,0.37878518518518517,0.040092546,foreign_policy,0.25210827589035034
2018-08-28,15,0.02625333333333334,0.5940419812806242,0.9468,-0.9283,-0.05274849341561397,0.5248372720834643,0.11452607409151559,0.7333333333333333,2,11.845475735010874,28.666666666666668,1,0,0,1,1,1,1,1,4.0,-0.37060000000000004,0.4543824600488008,0.0,-0.9283,-0.16592948883771896,0.4907341596365679,0.08504645397228516,0.5,1.0,11.755950071877587,30.25,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.30269185185185193,0.22249389822595703,-0.2764385185185186,0.042962164,cluster_12,0.19011437892913818
2018-08-29,22,-0.045486363636363644,0.6829796073755856,0.9597,-0.8988,-0.08225381615656344,0.5333924764444726,0.10703386397254894,0.9545454545454546,4,11.97699275899249,36.04545454545455,1,0,1,1,1,1,1,1,7.0,-0.06107142857142857,0.8035086158307737,0.9597,-0.8988,-0.28507946990430355,0.38376307409648125,0.09676668927074614,1.4285714285714286,4.0,11.97699275899249,37.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.22446306397306404,0.19783489389695272,-0.2699494276094277,0.04351769,cluster_12,0.12178224325180054
2018-08-30,15,-0.14151999999999998,0.7742286495049675,0.9674,-0.9583,-0.18389199661711852,0.4780785388372906,0.1047037211111617,1.2666666666666666,2,11.829508356249645,36.0,0,0,0,0,1,1,1,1,11.0,-0.30954545454545457,0.7650101664208605,0.8353,-0.9583,-0.2312819261781194,0.5140222402522185,0.07440337086921434,1.3636363636363635,2.0,11.808389677864064,41.54545454545455,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.053584343434343394,0.16242846532552413,-0.08793565656565658,0.041647587,cluster_12,0.1390594244003296
2018-08-31,8,-0.039474999999999996,0.5963177406862409,0.7773,-0.8481,0.05814607487991452,0.39839602442655847,0.12861807045007517,0.625,1,11.796064734500101,25.5,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,-0.07549378787878784,0.10589758297258293,0.036018787878787845,0.04121396,media_attacks,0.21815288066864014
2018-09-01,16,-0.19995,0.5541764051274648,0.6588,-0.9062,-0.3306824687169865,0.2906722164698201,0.1391878142349484,0.375,1,12.150913995534863,36.1875,1,0,0,1,0,1,0,1,6.0,-0.14421666666666663,0.4665133499340257,0.6588,-0.7351,-0.24965588872631392,0.21884615656054385,0.07047451120090666,0.3333333333333333,1.0,11.436433113981712,34.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12698166666666663,0.06880631313131311,-0.07296833333333336,0.04062599,cluster_15,0.242323100566864
2018-09-02,2,-0.08234999999999998,0.9741810124407065,0.6065,-0.7712,-0.5834800554439425,0.3771537647125949,0.051129658634968995,0.5,1,11.890443671027443,48.5,0,0,0,0,0,1,0,0,2.0,-0.08234999999999998,0.9741810124407065,0.6065,-0.7712,-0.5834800554439425,0.3771537647125949,0.051129658634968995,0.5,1.0,11.890443671027443,48.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10725833333333329,0.030013455988455968,0.02490833333333331,0.025658667,cluster_12,0.48127204179763794
2018-09-03,10,0.24071000000000004,0.7485702660553799,0.883,-0.9125,-0.22215883815661072,0.6085810881733699,0.0760452099310844,1.1,2,11.783791944493448,38.0,1,0,0,0,0,1,0,1,3.0,0.6201333333333333,0.28382539233362003,0.784,0.2924,0.00722381907204787,0.8618181150860851,0.06833040213124364,1.3333333333333333,2.0,11.783791944493448,37.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.013863333333333283,-0.034545432900432924,0.2545733333333333,0.040138263,cluster_12,0.1718319058418274
2018-09-04,17,-0.014699999999999994,0.5940450056603457,0.8383,-0.9328,-0.10558537799207603,0.29712065309327435,0.08760859890293202,0.4117647058823529,1,11.638120960342066,24.294117647058822,0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,0.04788666666666672,-0.040395909090909114,-0.06258666666666672,0.040883042,cluster_12,0.21457529067993164
2018-09-05,12,-0.08648333333333334,0.5799974339023694,0.8087,-0.8847,-0.058967160837103925,0.3229113877236351,0.17513492831521113,0.8333333333333334,1,12.333123711118562,26.0,1,0,0,0,0,1,0,0,6.0,-0.1775,0.586858391777778,0.4574,-0.8847,-0.09922711085528135,0.4256206191241549,0.07089234229556617,0.8333333333333334,1.0,11.752398954101645,34.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04650888888888893,-0.04625261904761907,-0.1329922222222223,0.04287581,cluster_12,0.18179118633270264
2018-09-06,10,0.59297,0.336808105768123,0.9273,0.0,0.07103460915386677,0.3954360561798022,0.13195575048387048,0.8,1,11.857153263607204,24.3,0,1,0,0,0,1,1,1,3.0,0.7202000000000001,0.06117286980353293,0.7906,0.68,-0.04913318560769161,0.7189569881040792,0.09373776908023483,0.6666666666666666,1.0,11.857153263607204,34.666666666666664,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16392888888888893,0.05867452380952378,0.4290411111111111,0.039848965,cluster_13,0.15346229076385498
2018-09-07,7,0.009142857142857135,0.7106105610837835,0.855,-0.9606,-0.01737133041024208,0.17086808084535007,0.10303387534372803,0.8571428571428571,2,11.951773768208307,31.428571428571427,0,0,0,0,0,1,1,1,3.0,0.3702666666666667,0.4388430395179275,0.855,0.0,0.012563436602552732,0.19408129734866125,0.08651704523737547,1.0,2.0,11.951773768208307,35.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17187650793650797,0.06561993197278908,-0.16273365079365082,0.03964917,media_attacks,0.28658556938171387
2018-09-08,9,0.5338333333333334,0.6397581867393336,0.9628,-0.9636,0.22256046461148393,0.31535575239856134,0.0883965160592398,1.0,2,11.822679646319067,30.77777777777778,1,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,0.3786487301587302,0.17044612244897955,0.1551846031746032,0.04146665,foreign_policy,0.2556992173194885
2018-09-09,10,0.39631,0.6158961572826669,0.9116,-0.7345,0.08144108708947898,0.5736761780142929,0.08784272078133795,0.7,2,11.87692253658462,38.9,1,0,0,1,1,1,0,1,4.0,0.41652500000000003,0.7790002626229767,0.9116,-0.7345,-0.04423987306654453,0.4240957650989367,0.1092350999858914,0.5,1.0,11.547568408413769,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3130953968253969,0.23882612244897955,0.08321460317460311,0.041624624,praise_thanks,0.32489681243896484
2018-09-10,16,0.05285000000000002,0.5360489368207595,0.9199,-0.8177,-0.051605116575956345,0.520672119110492,0.07807320750369215,1.0,3,12.031100019077257,37.375,1,1,0,1,0,1,0,1,8.0,-0.18154999999999996,0.6120610590455825,0.9199,-0.8177,-0.11043094494380057,0.6991496059319225,0.058066493002858266,1.125,3.0,11.507701845595003,39.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3276644444444445,0.21198897959183668,-0.2748144444444445,0.042289823,praise_thanks,0.22187680006027222
2018-09-11,14,0.09918571428571428,0.48819806645245134,0.9263,-0.8807,-0.08988834824413061,0.2734842179955469,0.11887923329177455,0.2857142857142857,1,11.713986993138235,22.5,0,0,0,0,0,1,1,1,7.0,0.10415714285714285,0.4306880071743461,0.9263,-0.4932,-0.023182613775134087,0.10344730856838033,0.11320426165571976,0.2857142857142857,1.0,11.713986993138235,20.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1827819047619048,0.22825836734693875,-0.08359619047619053,0.04203467,cluster_15,0.2141208052635193
2018-09-12,9,0.2366222222222222,0.5948332387690222,0.9312,-0.7307,0.02358745162685712,0.39716991308771393,0.1217421674537211,0.6666666666666666,1,11.296397482445013,23.333333333333332,0,0,0,1,0,0,0,1,5.0,0.06007999999999998,0.6934209017616934,0.8313,-0.7307,0.052377655357122424,0.5294034165295174,0.10108437211189505,0.8,1.0,11.296397482445013,28.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12955264550264553,0.27441630385487525,0.10706957671957668,0.039076652,elections,0.3399130702018738
2018-09-13,14,0.09065000000000001,0.564993776344211,0.793,-0.8025,-0.2682031601933496,0.46117302412536565,0.0755905366476002,0.8571428571428571,2,11.85815212668663,31.857142857142858,1,1,0,1,1,1,1,1,7.0,0.21381428571428573,0.48905544480686247,0.793,-0.5848,-0.28249956640814033,0.5093983793439562,0.05313958856855523,0.7142857142857143,1.0,11.471853439194764,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14215264550264553,0.20265630385487526,-0.05150264550264552,0.042689234,cluster_15,0.17934828996658325
2018-09-14,10,0.16399999999999998,0.6161553519833921,0.9384,-0.8052,0.07825480960309505,0.34066585132114735,0.1302953864998881,0.6,1,11.623383963801382,29.1,0,0,0,1,0,0,0,0,1.0,0.4199,,0.4199,0.4199,0.7526946533471346,,0.14084507042253522,1.0,1.0,11.494191066913977,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16375740740740743,0.2247787528344671,0.0002425925925925443,0.039424527,cluster_12,0.3056938648223877
2018-09-15,9,0.4890444444444444,0.5295155784089621,0.9447,-0.7494,-0.01976628415286541,0.33472229536478,0.08264183238844117,1.2222222222222223,2,11.760160472606827,32.22222222222222,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0.24789814814814815,0.2183803401360544,0.24114629629629625,0.04010096,foreign_policy,0.15721553564071655
2018-09-16,7,-0.015985714285714287,0.7431478036671023,0.908,-0.9696,-0.13420892293964112,0.5607279264051829,0.08146913396520797,1.1428571428571428,2,11.605203780588457,29.285714285714285,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,0.21235291005291004,0.15948095238095236,-0.22833862433862434,0.04069109,elections,0.2251293659210205
2018-09-17,12,0.3237333333333334,0.5572399684375148,0.9565,-0.8719,0.08838440516653161,0.282230201686658,0.10900970887980337,0.6666666666666666,1,11.648705577328267,30.833333333333332,1,1,1,1,1,1,1,1,3.0,0.3955666666666667,0.3734321401986355,0.742,0.0,0.2937654958417018,0.4804978631871786,0.04325565163916584,0.6666666666666666,1.0,11.328329323268258,40.666666666666664,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2655973544973545,0.1981785714285714,0.058135978835978874,0.043383252,elections,0.16866469383239746
2018-09-18,12,0.21130000000000004,0.6790870971050367,0.9122,-0.8442,0.03689007616291443,0.48575088323005106,0.08492738908223697,0.5833333333333334,1,11.769140089875304,28.833333333333332,1,1,0,1,1,0,0,1,5.0,0.23184000000000005,0.8290668507424477,0.9122,-0.8442,-0.15845774598419665,0.34366323234187,0.05532098492916897,0.6,1.0,11.428956727183024,34.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17301587301587307,0.21419489795918364,0.038284126984126976,0.04240227,cluster_13,0.14682257175445557
2018-09-19,9,0.29135555555555553,0.5385141899502536,0.8118,-0.7964,0.2784015474220117,0.2351745024870735,0.07018085260388168,0.3333333333333333,1,11.608917230623955,25.11111111111111,0,0,0,1,0,1,0,1,3.0,-0.2654666666666667,0.45980175438261794,0.0,-0.7964,0.1783323244502147,0.020449991654715814,0.05695196821957386,0.0,0.0,11.563751650279318,31.666666666666668,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.275462962962963,0.22201394557823126,0.015892592592592514,0.04050349,cluster_13,0.22930437326431274
2018-09-20,16,0.47235625000000003,0.3975027865206314,0.9235,-0.0772,0.022200163104571402,0.37820269756100644,0.18699858192248073,0.6875,2,11.750618655076938,24.875,0,1,1,1,0,1,1,1,6.0,0.40430000000000005,0.328514523271042,0.8534,-0.0772,-0.09582995157688856,0.6181187894057273,0.17269907475929033,0.8333333333333334,2.0,11.750618655076938,34.166666666666664,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3250039351851852,0.27654340986394554,0.1473523148148148,0.042588983,cluster_13,0.14092648029327393
2018-09-21,16,0.15045,0.5832665108393132,0.8283,-0.7964,-0.017762679257430136,0.331394167207073,0.20438626168124185,0.625,1,11.731691448701472,24.6875,1,0,0,0,1,0,0,1,4.0,-0.1263,0.6409216176725512,0.6696,-0.7964,-0.06080585112795234,0.12446973875538951,0.07892216824995196,0.5,1.0,11.731691448701472,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30472060185185185,0.2746076955782312,-0.15427060185185185,0.04281804,cluster_15,0.24498075246810913
