date,Close,High,Low,Open,Volume,log_return,abs_return,intraday_range,next_log_return,market_up,next_market_up,return_lag1,return_lag2,vol_5d,vol_20d,date_only,post_count,vader_mean,vader_std,vader_max_pos,vader_max_neg,finbert_mean,finbert_std,caps_ratio_mean,exclamation_mean,exclamation_max,max_engagement,mean_word_count,mention_count,reply_count,topic_elections,topic_rallies_campaign,topic_praise_thanks,topic_motivational,topic_media_attacks,topic_legal,topic_trump_identity,topic_rallies_nationalism,topic_trade_geopolitics,topic_economy_markets,topic_motivational_business,topic_endorsements,topic_sports,topic_book_promotion,topic_energy_environment,post_count_premarket,vader_mean_premarket,vader_std_premarket,vader_max_pos_premarket,vader_max_neg_premarket,finbert_mean_premarket,finbert_std_premarket,caps_ratio_mean_premarket,exclamation_mean_premarket,exclamation_max_premarket,max_engagement_premarket,mean_word_count_premarket,mention_count_premarket,reply_count_premarket,topic_elections_premarket,topic_rallies_campaign_premarket,topic_praise_thanks_premarket,topic_motivational_premarket,topic_media_attacks_premarket,topic_legal_premarket,topic_trump_identity_premarket,topic_rallies_nationalism_premarket,topic_trade_geopolitics_premarket,topic_economy_markets_premarket,topic_motivational_business_premarket,topic_endorsements_premarket,topic_sports_premarket,topic_book_promotion_premarket,topic_energy_environment_premarket,vader_3d_rolling,vader_7d_rolling,vader_momentum,emb_diversity,dominant_cluster,novelty_score,cluster_outlier,cluster_topic_0,cluster_topic_1,cluster_topic_10,cluster_topic_11,cluster_topic_12,cluster_topic_13,cluster_topic_2,cluster_topic_3,cluster_topic_4,cluster_topic_5,cluster_topic_6,cluster_topic_7,cluster_topic_8,cluster_topic_9
2018-04-05,2662.84,2672.08,2649.58,2657.36,3230430000,0.0068628081173975,0.0068628081173975,0.0084670500045157,-0.0219202054948852,1,0,0.0115664862590603,0.0126148387996343,0.015227754527657742,0.014010654481742078,2018-04-05,4.0,0.008299999999999974,0.8654055465502863,0.9538,-0.9302,-0.07226215861737728,0.698786049103557,0.12619931854654123,1.25,2.0,11.499728770375837,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.7056,0.3176323661089972,-0.481,-0.9302,-0.6566606163978577,0.2476859967609265,0.12865070093457942,1.5,2.0,11.499728770375837,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849416666666669,-0.07958316326530616,-0.17664166666666692,0.037533227,outlier,0.22717297077178955,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-06,2604.47,2656.88,2586.27,2645.82,3312390000,-0.0219202054948852,0.0219202054948852,0.0266873785820653,0.0033365713561683,0,1,0.0068628081173975,0.0115664862590603,0.017920303055630228,0.014685804644812324,2018-04-06,6.0,0.16621666666666665,0.5675332674536945,0.9381,-0.7508,-0.22161586194609603,0.5754491819129867,0.1630187363823902,0.8333333333333334,2.0,11.581340836402786,28.166666666666668,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3578,,0.3578,0.3578,-0.9492515744641423,,0.14035087719298245,2.0,2.0,11.34140140483561,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10490555555555577,-0.055837925170068074,0.061311111111110886,0.03945146,outlier,0.27819597721099854,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-09,2613.16,2653.55,2610.79,2617.18,3076140000,0.0033365713561683,0.0033365713561683,0.0163381960736365,0.0167268747416919,1,1,-0.0219202054948852,0.0068628081173975,0.014147360245631724,0.014009957575154828,2018-04-09,3.0,0.7341666666666667,0.13053889586377437,0.8849,0.6588,0.0014629165331522624,0.018109924650451293,0.09089382194033357,1.0,1.0,12.158703221631152,32.333333333333336,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8849,,0.8849,0.8849,-0.013130627572536469,,0.115,1.0,1.0,12.158703221631152,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3082865079365082,0.2351287414965986,0.42588015873015855,0.03333023,outlier,0.2696443796157837,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-10,2656.87,2665.45,2635.78,2638.41,3579130000,0.0167268747416919,0.0167268747416919,0.0112454091668844,-0.0055252985656053,1,0,0.0033365713561683,-0.0219202054948852,0.014978054049887423,0.014695813233512397,2018-04-10,6.0,0.46121666666666666,0.7617105629218139,0.9606,-0.5674,0.2141538163026174,0.5858314940649024,0.2184103498385449,1.3333333333333333,3.0,11.76644302013942,23.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.03623333333333334,0.8415076608880833,0.934,-0.5674,-0.2213846566155553,0.4718477587614657,0.3718181395132394,1.6666666666666667,3.0,11.76644302013942,19.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4740111111111114,0.2429704081632653,-0.01279444444444472,0.038503572,outlier,0.35125136375427246,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-11,2642.19,2661.43,2639.25,2643.89,3054520000,-0.0055252985656053,0.0055252985656053,0.0083891538604101,0.0082507314008453,0,1,0.0167268747416919,0.0033365713561683,0.014568712978434258,0.014684546042977819,2018-04-11,11.0,-0.21132727272727275,0.6290155309543781,0.9027,-0.8643,-0.08919486691328612,0.2854212810080149,0.07815775722233424,0.8181818181818182,2.0,12.21493327396237,36.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.46104285714285714,0.5979222158362041,0.7088,-0.8643,-0.16927169715719564,0.33716469885084965,0.05754840996446061,1.0,2.0,12.21493327396237,45.714285714285715,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280186868686871,0.19275222634508343,-0.5393459595959599,0.04094765,outlier,0.27490460872650146,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-12,2663.99,2674.72,2653.83,2653.83,3045330000,0.0082507314008453,0.0082507314008453,0.0078716421172418,-0.0028866474724003,1,0,-0.0055252985656053,0.0167268747416919,0.01474677108858559,0.014838304503084427,2018-04-12,10.0,0.46265,0.6316322844644483,0.9676,-0.9335,0.2639626276679337,0.4724681412714281,0.10772492343768861,0.9,2.0,11.681207257230376,37.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.3477,0.8611911092589535,0.8832,-0.9335,0.22485140548087656,0.7224074121428186,0.08814254469702348,1.0,1.0,11.681207257230376,30.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23751313131313154,0.2576593692022263,0.22513686868686847,0.040468186,topic_3,0.1926271915435791,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018-04-13,2656.3,2680.26,2645.05,2676.9,2988540000,-0.0028866474724003,0.0028866474724003,0.013153274309836,0.0081090238301395,0,1,0.0082507314008453,-0.0055252985656053,0.00892521022348904,0.01484060684951004,2018-04-13,6.0,-0.34535,0.612899044704754,0.636,-0.9764,-0.31080306849131983,0.48873123101198307,0.1728631152420997,1.5,6.0,11.914717167712084,33.833333333333336,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.5772333333333334,0.34378627566168685,-0.3773,-0.9742,-0.5470287064090371,0.5413244946004016,0.08478965842219699,0.6666666666666666,1.0,11.914717167712084,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031342424242424026,0.1845784168212739,-0.314007575757576,0.03927758,topic_1,0.2988463044166565,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-16,2677.84,2686.49,2665.16,2670.1,3020740000,0.0081090238301395,0.0081090238301395,0.0079884648515036,0.0106615779882293,1,1,-0.0028866474724003,0.0082507314008453,0.009092755731415146,0.014983594135720287,2018-04-16,2.0,0.14079999999999998,0.4823882461254627,0.4819,-0.2003,-0.5432667937129736,0.08211262658730765,0.06270417422867514,1.0,1.0,11.69515535089587,26.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.14079999999999998,0.4823882461254627,0.4819,-0.2003,-0.5432667937129736,0.08211262658730765,0.06270417422867514,1.0,1.0,11.69515535089587,26.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39549166666666685,0.22195205627705625,-0.25469166666666687,0.02804781,topic_1,0.49014854431152344,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-17,2706.39,2713.34,2692.05,2692.74,3286190000,0.0106615779882293,0.0106615779882293,0.0079064447365879,0.000831365767683,1,1,0.0081090238301395,-0.0028866474724003,0.007367154826368432,0.014884153503330716,2018-04-17,14.0,0.30613571428571434,0.6244476816258605,0.8826,-0.9274,-0.0657564460166863,0.397315358608945,0.10646508693446592,0.7142857142857143,1.0,11.758049662132136,26.785714285714285,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.429775,0.16766845012305287,0.5974,0.2406,0.03732916247099638,0.3038318952351231,0.11269289991599556,0.75,1.0,11.758049662132136,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1879535714285717,0.19979763450834875,0.11818214285714265,0.042908166,outlier,0.19794219732284546,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-18,2708.64,2717.49,2703.63,2710.11,3412030000,0.000831365767683,0.000831365767683,0.0051141835571248,-0.0057261208576997,1,0,0.0106615779882293,0.0081090238301395,0.005741585981905475,0.014881421397202796,2018-04-18,9.0,0.2607555555555556,0.674424749529388,0.945,-0.7589,0.16860084877245957,0.5014673443891884,0.09991893778254705,0.7777777777777778,1.0,11.712530137886743,29.555555555555557,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.31905000000000006,0.6169046306629035,0.5848,-0.7589,-0.11830807197839022,0.634038217063875,0.08809870721682804,1.0,1.0,11.712530137886743,36.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23589708994709016,0.26723803854875283,0.024858465608465413,0.039969444,outlier,0.2745697498321533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-19,2693.13,2702.84,2681.9,2701.16,3375120000,-0.0057261208576997,0.0057261208576997,0.0077522249700129,-0.0085365355552833,0,0,0.000831365767683,0.0106615779882293,0.007019354944830076,0.014931322702077686,2018-04-19,13.0,0.4087615384615385,0.6631663963371254,0.9312,-0.9169,-0.09091007157873648,0.3978392984786408,0.11034813722682127,0.8461538461538461,1.0,11.585739028309636,34.15384615384615,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32521760276760303,0.25953968690040113,0.08354393569393548,0.041762356,outlier,0.1848939061164856,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-20,2670.14,2693.94,2660.61,2692.56,3428260000,-0.0085365355552833,0.0085365355552833,0.0123785542383456,5.617682967939963e-05,0,1,-0.0057261208576997,0.000831365767683,0.008367734644447884,0.013897852097568036,2018-04-20,10.0,0.04021000000000001,0.6055613749057793,0.8938,-0.7697,-0.08089603157714009,0.34957309787351165,0.07168139437603652,0.9,2.0,12.197853964505642,41.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.231425,0.7779221099613165,0.8938,-0.7697,-0.22699478105641901,0.5065712974992154,0.07703980473932162,1.5,2.0,11.70054131555858,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23657569800569825,0.31461968690040115,-0.19636569800569825,0.041255895,outlier,0.2466062307357788,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-23,2670.29,2682.86,2657.99,2675.4,3030390000,5.617682967939963e-05,5.617682967939963e-05,0.0092958062345818,-0.0133805691516651,1,0,-0.0085365355552833,-0.0057261208576997,0.007391749016661417,0.012943911251999285,2018-04-23,4.0,-0.03947500000000001,0.730303459186659,0.7088,-0.899,-0.5828050039708614,0.367590275627197,0.0640712474309944,1.0,1.0,11.978374990007405,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.18606666666666669,0.8191947346835997,0.7088,-0.899,-0.4778246022760868,0.3695383710300468,0.07383412700944182,1.0,1.0,11.621887487409722,46.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07984444444444466,0.17934230594802023,-0.11931944444444467,0.034439687,outlier,0.3609638810157776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-24,2634.56,2683.55,2617.32,2680.8,3716020000,-0.0133805691516651,0.0133805691516651,0.0247053118472097,0.0018371189116968,0,1,5.617682967939963e-05,-0.0085365355552833,0.005962833656341224,0.011867133401082218,2018-04-24,8.0,0.6179375,0.3848708463794798,0.9201,0.0,0.1877897729864344,0.15402893879242488,0.1208475032687645,0.625,2.0,11.49993140667477,34.125,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24621250000000025,0.22388541819291818,0.37172499999999975,0.038116865,outlier,0.2807365655899048,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-25,2639.4,2645.3,2612.67,2634.92,3563680000,0.0018371189116968,0.0018371189116968,0.0123836776828139,0.0104341895885429,1,1,-0.0133805691516651,5.617682967939963e-05,0.0062343186222977975,0.011185375774628406,2018-04-25,6.0,0.4351666666666667,0.45735648532262735,0.9412,0.0,0.17476385241995254,0.13325726188131146,0.08024232316627887,0.6666666666666666,1.0,12.926961444271777,23.333333333333332,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.9331,0.011455129855222065,0.9412,0.925,0.3098517144098878,0.022114168239527665,0.09505376344086022,1.0,1.0,11.658375546988278,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33787638888888916,0.2488012912087912,0.09729027777777755,0.038464982,outlier,0.24234533309936523,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-26,2666.94,2676.48,2647.16,2651.65,3690920000,0.0104341895885429,0.0104341895885429,0.0110572662304603,0.0011136358523251,1,1,0.0018371189116968,-0.0133805691516651,0.009297451051920314,0.011363333650673107,2018-04-26,3.0,0.7652000000000001,0.19576396501910154,0.9029,0.5411,0.006416280443469684,0.13403677380050308,0.07643506039732455,0.6666666666666666,1.0,11.552251941761108,23.333333333333332,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6061013888888892,0.2997210714285714,0.1590986111111109,0.03159035,topic_0,0.5870380401611328,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-27,2669.91,2677.35,2659.01,2675.47,3234510000,0.0011136358523251,0.0011136358523251,0.0068548703592264,-0.0081875419021614,1,0,0.0104341895885429,0.0018371189116968,0.008551747722336682,0.01097443489616362,2018-04-27,10.0,0.29246,0.6797216704897183,0.9285,-0.9536,0.08635452752932907,0.422475825693351,0.10852745814141851,1.5,3.0,11.928109854139302,36.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3995714285714285,0.7111845839027673,0.9285,-0.9536,0.23875023158533232,0.35738106730696423,0.10761049173693715,1.2857142857142858,2.0,11.928109854139302,35.857142857142854,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49760888888888916,0.3357567857142857,-0.20514888888888916,0.04068029,outlier,0.16128289699554443,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-30,2648.05,2682.87,2648.04,2682.51,3749510000,-0.0081875419021614,0.0081875419021614,0.0129841081673506,0.0025490455240648,0,1,0.0011136358523251,0.0104341895885429,0.009302823937479577,0.009812155191365671,2018-04-30,7.0,0.5454714285714285,0.5865249006202712,0.9092,-0.7141,0.10339265037328005,0.3731017595465209,0.05987817393597396,0.8571428571428571,2.0,11.709864661587565,38.285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09515000000000001,1.144452325350427,0.9044,-0.7141,0.004090632311999798,0.17435434073987668,0.10813654430675707,1.0,1.0,11.622730090925005,38.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23892797619047643,0.4039354421768707,0.30654345238095204,0.040164307,topic_1,0.22785234451293945,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-01,2654.8,2655.27,2625.41,2642.96,3562820000,0.0025490455240648,0.0025490455240648,0.0112979386748191,-0.007205815880669,1,0,-0.0081875419021614,0.0011136358523251,0.00661474654306827,0.009453481614059723,2018-05-01,7.0,0.5150571428571429,0.628093984095647,0.9493,-0.7901,0.20994223760707037,0.5414483284549119,0.11137232263992827,1.1428571428571428,2.0,11.774266128814226,25.857142857142858,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0641,0.7856566616531677,0.7558,-0.7901,-0.14913165320952734,0.5988708058848302,0.059402552360298844,1.3333333333333333,2.0,11.774266128814226,35.333333333333336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4353261904761907,0.3892382482993197,0.07973095238095218,0.040417418,outlier,0.27394992113113403,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-02,2635.67,2660.87,2631.7,2654.24,4047020000,-0.007205815880669,0.007205815880669,0.0109899632286455,-0.0022536964035709,0,0,0.0025490455240648,-0.0081875419021614,0.007668663174845958,0.009259072497190376,2018-05-02,10.0,0.11252999999999999,0.6731905410472994,0.9492,-0.8856,-0.10391183700412512,0.4747262903434015,0.09527326021880611,0.9,2.0,11.733794431376422,37.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.4243666666666667,0.5597622382166677,0.1984,-0.8856,-0.614498366912206,0.30618545043010853,0.12623604465709728,1.0,2.0,11.652287327324048,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391019523809524,0.34314729591836735,-0.27848952380952396,0.04160757,outlier,0.20639663934707642,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-03,2629.73,2637.14,2594.62,2628.08,3867530000,-0.0022536964035709,0.0022536964035709,0.0161791117469787,0.0128112011499279,0,1,-0.007205815880669,0.0025490455240648,0.0048131084992623085,0.009120057669430753,2018-05-03,6.0,0.37176666666666663,0.5086801811223499,0.906,-0.25,-0.005327888764441013,0.10708224324022168,0.0826982819504843,0.3333333333333333,1.0,11.368153995842357,34.166666666666664,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1802,0.543199889543435,0.7906,-0.25,0.008055365333954493,0.06720249978544676,0.024502436259469174,0.0,0.0,11.368153995842357,43.666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331179365079367,0.2869425340136054,0.03864873015872994,0.037755158,topic_1,0.3699404001235962,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-04,2663.42,2670.93,2615.32,2621.45,3335260000,0.0128112011499279,0.0128112011499279,0.0212134505712486,0.0034579600663808,1,1,-0.0022536964035709,-0.007205815880669,0.00856763360930441,0.008092697333858223,2018-05-04,13.0,0.12048461538461538,0.8113363809647163,0.9625,-0.9515,-0.27985832281410694,0.49534139329138316,0.10496789293049691,1.1538461538461537,3.0,11.868710012623815,29.615384615384617,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,-0.2532666666666667,0.7245897975176484,0.729,-0.9515,-0.501915744971484,0.41504145424961386,0.1654807356355455,1.3333333333333333,3.0,11.868710012623815,21.666666666666668,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20159376068376086,0.26237462192569333,-0.08110914529914548,0.042915225,topic_3,0.21654677391052246,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018-05-07,2672.63,2683.35,2664.7,2680.34,3266810000,0.0034579600663808,0.0034579600663808,0.0069580724833416,-0.0002656559269333,1,0,0.0128112011499279,-0.0022536964035709,0.0074509713026100575,0.008094468272429416,2018-05-07,11.0,-0.027309090909090908,0.7262793931463917,0.9402,-0.8061,-0.1834244540977207,0.48421933759504127,0.08199236117774454,1.0909090909090908,3.0,11.775412798787453,36.09090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.1577375,0.7428070907760257,0.9402,-0.7959,-0.24506224074866623,0.5579666429214385,0.07658362350700389,1.0,2.0,11.681655068244716,40.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.17102517482517499,0.2939858232243946,-0.19833426573426588,0.041700248,topic_1,0.23877614736557007,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-08,2671.92,2676.34,2655.2,2670.26,3745100000,-0.0002656559269333,0.0002656559269333,0.0079168320687874,0.0096821761130572,0,1,0.0034579600663808,0.0128112011499279,0.007493215212634612,0.007218572218465308,2018-05-08,5.0,0.09214000000000003,0.762890007143887,0.8555,-0.9165,-0.1597411822527647,0.5008171330066368,0.1272173482458094,0.8,2.0,11.88466831567336,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.45906666666666673,0.6701696377286376,0.8555,-0.3147,-0.13156004498402277,0.6797007839431701,0.06632261293000756,1.3333333333333333,2.0,11.88466831567336,37.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16157696969696986,0.2292241905713334,-0.06943696969696983,0.036468152,outlier,0.33879220485687256,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-09,2697.79,2701.27,2674.14,2678.12,3913650000,0.0096821761130572,0.0096821761130572,0.0101302406165519,0.0093706329996035,1,1,-0.0002656559269333,0.0034579600663808,0.006425866349420633,0.007371197378579589,2018-05-09,9.0,0.32184444444444443,0.7838653282151072,0.9794,-0.9533,-0.078606684692204,0.5213304720479807,0.07722803926592685,0.5555555555555556,1.0,12.117673032659587,35.77777777777778,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.5780166666666667,0.7468121193892522,0.9794,-0.9365,0.00746157905086875,0.5343344959972215,0.06409718299882038,0.5,1.0,12.117673032659587,44.666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1288917845117847,0.2016223765123765,0.19295265993265973,0.040087655,outlier,0.19227969646453857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-10,2723.07,2726.11,2704.54,2705.02,3380640000,0.0093706329996035,0.0093706329996035,0.0079740630383509,0.0017076314600799,1,1,0.0096821761130572,-0.0002656559269333,0.005289593486335952,0.007432633516945877,2018-05-10,5.0,0.17598000000000003,0.6845842877250398,0.7773,-0.9328,-0.07704774737358093,0.536680064115984,0.21304874878334182,1.4,3.0,12.67057052089103,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6155,,0.6155,0.6155,0.17173224780708551,,0.3220338983050847,1.0,1.0,12.242790228465337,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19665481481481498,0.21068666222666219,-0.02067481481481495,0.03910691,topic_3,0.2382490634918213,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018-05-11,2727.72,2732.86,2717.45,2722.7,2874850000,0.0017076314600799,0.0017076314600799,0.0056598229698462,0.0008835217690965,1,1,0.0093706329996035,0.0096821761130572,0.004520801017068798,0.007372925709391478,2018-05-11,4.0,0.052525000000000016,0.7789821194995428,0.7959,-0.7644,-0.03712407220155001,0.4640003422058778,0.08234439699309984,1.0,1.0,11.924233470061651,35.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183449814814815,0.1650807098457098,-0.130924814814815,0.036699515,outlier,0.34887462854385376,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
